Week Ending Date,State,Average Expected Count,Observed Number
2021-05-01,Alaska,86,114
2021-05-01,Arizona,1245,1279
2021-05-01,Arkansas,639,651
2021-05-01,California,5212,5392
2021-05-01,Colorado,796,844
2021-05-01,Connecticut,632,627
2021-05-01,Delaware,198,204
2021-05-01,District of Columbia,126,121
2021-05-01,Florida,4249,4476
2021-05-01,Georgia,1700,1822
2021-05-01,Hawaii,232,234
2021-05-01,Idaho,297,274
2021-05-01,Illinois,2059,2224
2021-05-01,Indiana,1313,1362
2021-05-01,Iowa,592,633
2021-05-01,Kansas,513,513
2021-05-01,Kentucky,957,1017
2021-05-01,Louisiana,929,1001
2021-05-01,Maine,295,303
2021-05-01,Maryland,1015,1080
2021-05-01,Massachusetts,1207,1114
2021-05-01,Michigan,1924,2324
2021-05-01,Minnesota,876,967
2021-05-01,Mississippi,606,693
2021-05-01,Missouri,1293,1305
2021-05-01,Montana,197,222
2021-05-01,Nebraska,339,368
2021-05-01,Nevada,530,551
2021-05-01,New Hampshire,254,246
2021-05-01,New Jersey,1506,1647
2021-05-01,New Mexico,382,396
2021-05-01,New York,3014,3196
2021-05-01,North Carolina,1884,2066
2021-05-01,North Dakota,141,144
2021-05-01,Ohio,2491,2471
2021-05-01,Oklahoma,772,739
2021-05-01,Oregon,703,776
2021-05-01,Pennsylvania,2667,2705
2021-05-01,Puerto Rico,561,624
2021-05-01,Rhode Island,209,208
2021-05-01,South Carolina,1003,1152
2021-05-01,South Dakota,159,158
2021-05-01,Tennessee,1501,1648
2021-05-01,Texas,4080,4445
2021-05-01,United States,56525,59816
2021-05-01,Utah,389,427
2021-05-01,Vermont,110,136
2021-05-01,Virginia,1379,1493
2021-05-01,Washington,1135,1225
2021-05-01,West Virginia,452,520
2021-05-01,Wisconsin,1061,1022
2021-05-01,Wyoming,92,89
2021-05-08,Alabama,1037,1155
2021-05-08,Alaska,86,92
2021-05-08,Arizona,1227,1414
2021-05-08,Arkansas,637,695
2021-05-08,California,5183,5366
2021-05-08,Colorado,790,846
2021-05-08,Connecticut,630,624
2021-05-08,Delaware,195,192
2021-05-08,District of Columbia,125,125
2021-05-08,Florida,4200,4591
2021-05-08,Georgia,1686,1814
2021-05-08,Hawaii,233,236
2021-05-08,Idaho,295,275
2021-05-08,Illinois,2040,2155
2021-05-08,Indiana,1299,1320
2021-05-08,Iowa,588,567
2021-05-08,Kansas,508,513
2021-05-08,Kentucky,948,973
2021-05-08,Louisiana,924,958
2021-05-08,Maine,293,298
2021-05-08,Maryland,1013,1019
2021-05-08,Massachusetts,1197,1137
2021-05-08,Michigan,1912,2251
2021-05-08,Minnesota,871,896
2021-05-08,Mississippi,604,635
2021-05-08,Missouri,1283,1230
2021-05-08,Montana,196,197
2021-05-08,Nebraska,334,341
2021-05-08,Nevada,525,588
2021-05-08,New Hampshire,254,246
2021-05-08,New Jersey,1496,1471
2021-05-08,New Mexico,377,427
2021-05-08,New York,2992,3093
2021-05-08,North Carolina,1877,2088
2021-05-08,North Dakota,139,145
2021-05-08,Ohio,2471,2401
2021-05-08,Oklahoma,772,823
2021-05-08,Oregon,703,778
2021-05-08,Pennsylvania,2641,2759
2021-05-08,Puerto Rico,560,664
2021-05-08,Rhode Island,208,213
2021-05-08,South Carolina,995,1072
2021-05-08,South Dakota,158,178
2021-05-08,Tennessee,1486,1644
2021-05-08,Texas,4060,4359
2021-05-08,United States,55974,58984
2021-05-08,Utah,388,385
2021-05-08,Vermont,110,103
2021-05-08,Virginia,1371,1481
2021-05-08,Washington,1126,1210
2021-05-08,West Virginia,448,488
2021-05-08,Wisconsin,1050,1026
2021-05-08,Wyoming,93,91
2021-05-15,Alabama,1034,1095
2021-05-15,Alaska,86,99
2021-05-15,Arizona,1215,1324
2021-05-15,Arkansas,634,688
2021-05-15,California,5148,5264
2021-05-15,Colorado,779,874
2021-05-15,Connecticut,625,566
2021-05-15,Delaware,191,202
2021-05-15,District of Columbia,124,125
2021-05-15,Florida,4164,4519
2021-05-15,Georgia,1680,1781
2021-05-15,Hawaii,233,229
2021-05-15,Idaho,292,288
2021-05-15,Illinois,2021,2132
2021-05-15,Indiana,1284,1291
2021-05-15,Iowa,584,555
2021-05-15,Kansas,504,511
2021-05-15,Kentucky,939,957
2021-05-15,Louisiana,917,939
2021-05-15,Maine,292,293
2021-05-15,Maryland,1008,1054
2021-05-15,Massachusetts,1190,1105
2021-05-15,Michigan,1891,2170
2021-05-15,Minnesota,866,938
2021-05-15,Mississippi,599,631
2021-05-15,Missouri,1273,1326
2021-05-15,Montana,194,196
2021-05-15,Nebraska,335,370
2021-05-15,Nevada,523,556
2021-05-15,New Hampshire,255,232
2021-05-15,New Jersey,1479,1477
2021-05-15,New Mexico,372,441
2021-05-15,New York,2981,3091
2021-05-15,North Carolina,1866,2000
2021-05-15,North Dakota,139,138
2021-05-15,Ohio,2454,2414
2021-05-15,Oklahoma,765,789
2021-05-15,Oregon,703,809
2021-05-15,Pennsylvania,2616,2735
2021-05-15,Puerto Rico,553,663
2021-05-15,Rhode Island,206,239
2021-05-15,South Carolina,989,1086
2021-05-15,South Dakota,157,161
2021-05-15,Tennessee,1476,1641
2021-05-15,Texas,4042,4384
2021-05-15,United States,55601,58455
2021-05-15,Utah,385,380
2021-05-15,Vermont,108,127
2021-05-15,Virginia,1361,1475
2021-05-15,Washington,1113,1185
2021-05-15,West Virginia,445,482
2021-05-15,Wisconsin,1036,1001
2021-05-15,Wyoming,91,90
2021-05-22,Alabama,1029,1095
2021-05-22,Alaska,86,97
2021-05-22,Arizona,1212,1253
2021-05-22,Arkansas,629,678
2021-05-22,California,5118,5266
2021-05-22,Colorado,770,844
2021-05-22,Connecticut,622,591
2021-05-22,Delaware,186,213
2021-05-22,District of Columbia,122,132
2021-05-22,Florida,4131,4577
2021-05-22,Georgia,1662,1888
2021-05-22,Hawaii,233,254
2021-05-22,Idaho,292,326
2021-05-22,Illinois,2007,2218
2021-05-22,Indiana,1273,1360
2021-05-22,Iowa,584,531
2021-05-22,Kansas,500,555
2021-05-22,Kentucky,933,1049
2021-05-22,Louisiana,912,968
2021-05-22,Maine,291,336
2021-05-22,Maryland,1002,1014
2021-05-22,Massachusetts,1177,1163
2021-05-22,Michigan,1873,2204
2021-05-22,Minnesota,864,889
2021-05-22,Mississippi,599,678
2021-05-22,Missouri,1262,1283
2021-05-22,Montana,194,221
2021-05-22,Nebraska,334,320
2021-05-22,Nevada,525,510
2021-05-22,New Hampshire,255,270
2021-05-22,New Jersey,1468,1461
2021-05-22,New Mexico,367,410
2021-05-22,New York,2953,3178
2021-05-22,North Carolina,1857,1967
2021-05-22,North Dakota,139,156
2021-05-22,Ohio,2436,2548
2021-05-22,Oklahoma,765,786
2021-05-22,Oregon,702,825
2021-05-22,Pennsylvania,2594,2732
2021-05-22,Puerto Rico,555,638
2021-05-22,Rhode Island,206,192
2021-05-22,South Carolina,980,1025
2021-05-22,South Dakota,155,155
2021-05-22,Tennessee,1469,1573
2021-05-22,Texas,4015,4285
2021-05-22,United States,55270,58725
2021-05-22,Utah,385,406
2021-05-22,Vermont,107,110
2021-05-22,Virginia,1352,1402
2021-05-22,Washington,1113,1149
2021-05-22,West Virginia,440,463
2021-05-22,Wisconsin,1027,1024
2021-05-22,Wyoming,91,95
2021-05-29,Alabama,1023,1080
2021-05-29,Alaska,86,110
2021-05-29,Arizona,1200,1250
2021-05-29,Arkansas,628,648
2021-05-29,California,5069,5351
2021-05-29,Colorado,762,818
2021-05-29,Connecticut,615,619
2021-05-29,Delaware,185,200
2021-05-29,District of Columbia,120,119
2021-05-29,Florida,4109,4512
2021-05-29,Georgia,1655,1874
2021-05-29,Hawaii,232,211
2021-05-29,Idaho,290,322
2021-05-29,Illinois,1992,2029
2021-05-29,Indiana,1260,1331
2021-05-29,Iowa,578,582
2021-05-29,Kansas,499,482
2021-05-29,Kentucky,928,1045
2021-05-29,Louisiana,904,934
2021-05-29,Maine,287,312
2021-05-29,Maryland,998,1031
2021-05-29,Massachusetts,1170,1068
2021-05-29,Michigan,1855,2002
2021-05-29,Minnesota,857,876
2021-05-29,Mississippi,598,693
2021-05-29,Missouri,1256,1267
2021-05-29,Montana,194,210
2021-05-29,Nebraska,331,325
2021-05-29,Nevada,521,497
2021-05-29,New Hampshire,251,229
2021-05-29,New Jersey,1461,1326
2021-05-29,New Mexico,361,408
2021-05-29,New York,2947,2922
2021-05-29,North Carolina,1854,2085
2021-05-29,North Dakota,139,123
2021-05-29,Ohio,2408,2436
2021-05-29,Oklahoma,761,750
2021-05-29,Oregon,697,780
2021-05-29,Pennsylvania,2572,2554
2021-05-29,Puerto Rico,554,617
2021-05-29,Rhode Island,204,191
2021-05-29,South Carolina,979,1024
2021-05-29,South Dakota,153,137
2021-05-29,Tennessee,1464,1539
2021-05-29,Texas,4005,4285
2021-05-29,United States,54915,57311
2021-05-29,Utah,385,434
2021-05-29,Vermont,107,97
2021-05-29,Virginia,1340,1427
2021-05-29,Washington,1108,1196
2021-05-29,West Virginia,438,458
2021-05-29,Wisconsin,1022,1014
2021-05-29,Wyoming,90,98
2021-06-05,Alabama,1019,1084
2021-06-05,Alaska,86,82
2021-06-05,Arizona,1190,1335
2021-06-05,Arkansas,625,671
2021-06-05,California,5046,5205
2021-06-05,Colorado,754,826
2021-06-05,Connecticut,608,554
2021-06-05,Delaware,184,172
2021-06-05,District of Columbia,119,125
2021-06-05,Florida,4080,4379
2021-06-05,Georgia,1648,1764
2021-06-05,Hawaii,231,210
2021-06-05,Idaho,289,292
2021-06-05,Illinois,1969,2186
2021-06-05,Indiana,1252,1405
2021-06-05,Iowa,570,555
2021-06-05,Kansas,497,519
2021-06-05,Kentucky,921,981
2021-06-05,Louisiana,901,1006
2021-06-05,Maine,285,294
2021-06-05,Maryland,990,1024
2021-06-05,Massachusetts,1160,1078
2021-06-05,Michigan,1836,1963
2021-06-05,Minnesota,847,850
2021-06-05,Mississippi,599,628
2021-06-05,Missouri,1252,1325
2021-06-05,Montana,194,202
2021-06-05,Nebraska,329,311
2021-06-05,Nevada,520,571
2021-06-05,New Hampshire,250,246
2021-06-05,New Jersey,1449,1397
2021-06-05,New Mexico,361,412
2021-06-05,New York,2918,3013
2021-06-05,North Carolina,1841,2027
2021-06-05,North Dakota,138,148
2021-06-05,Ohio,2388,2415
2021-06-05,Oklahoma,758,757
2021-06-05,Oregon,695,799
2021-06-05,Pennsylvania,2539,2651
2021-06-05,Puerto Rico,554,621
2021-06-05,Rhode Island,203,187
2021-06-05,South Carolina,966,1034
2021-06-05,South Dakota,152,152
2021-06-05,Tennessee,1458,1547
2021-06-05,Texas,3982,4241
2021-06-05,United States,54481,57418
2021-06-05,Utah,383,393
2021-06-05,Vermont,106,100
2021-06-05,Virginia,1336,1427
2021-06-05,Washington,1102,1241
2021-06-05,West Virginia,433,487
2021-06-05,Wisconsin,1012,1042
2021-06-05,Wyoming,90,105
2021-06-12,Alabama,1011,1110
2021-06-12,Alaska,86,91
2021-06-12,Arizona,1181,1302
2021-06-12,Arkansas,624,660
2021-06-12,California,5019,5186
2021-06-12,Colorado,750,882
2021-06-12,Connecticut,601,582
2021-06-12,Delaware,183,192
2021-06-12,District of Columbia,119,139
2021-06-12,Florida,4055,4418
2021-06-12,Georgia,1639,1765
2021-06-12,Hawaii,231,222
2021-06-12,Idaho,287,324
2021-06-12,Illinois,1957,2119
2021-06-12,Indiana,1246,1304
2021-06-12,Iowa,564,573
2021-06-12,Kansas,496,539
2021-06-12,Kentucky,914,1012
2021-06-12,Louisiana,900,994
2021-06-12,Maine,285,324
2021-06-12,Maryland,985,901
2021-06-12,Massachusetts,1153,1082
2021-06-12,Michigan,1828,1978
2021-06-12,Minnesota,841,917
2021-06-12,Mississippi,594,703
2021-06-12,Missouri,1245,1350
2021-06-12,Montana,194,228
2021-06-12,Nebraska,327,315
2021-06-12,Nevada,517,548
2021-06-12,New Hampshire,250,251
2021-06-12,New Jersey,1434,1145
2021-06-12,New Mexico,358,359
2021-06-12,New York,2893,2816
2021-06-12,North Carolina,1835,1961
2021-06-12,North Dakota,137,139
2021-06-12,Ohio,2359,2287
2021-06-12,Oklahoma,754,837
2021-06-12,Oregon,690,788
2021-06-12,Pennsylvania,2523,2457
2021-06-12,Puerto Rico,554,578
2021-06-12,Rhode Island,201,208
2021-06-12,South Carolina,960,1033
2021-06-12,South Dakota,152,163
2021-06-12,Tennessee,1454,1667
2021-06-12,Texas,3973,4314
2021-06-12,United States,54191,56941
2021-06-12,Utah,378,387
2021-06-12,Vermont,106,94
2021-06-12,Virginia,1330,1384
2021-06-12,Washington,1095,1258
2021-06-12,West Virginia,431,470
2021-06-12,Wisconsin,1005,1052
2021-06-12,Wyoming,91,111
2021-06-19,Alabama,1007,1135
2021-06-19,Alaska,86,108
2021-06-19,Arizona,1178,1356
2021-06-19,Arkansas,621,692
2021-06-19,California,4986,5473
2021-06-19,Colorado,745,839
2021-06-19,Connecticut,597,573
2021-06-19,Delaware,181,167
2021-06-19,District of Columbia,116,128
2021-06-19,Florida,4032,4381
2021-06-19,Georgia,1636,1723
2021-06-19,Hawaii,231,231
2021-06-19,Idaho,284,316
2021-06-19,Illinois,1951,2034
2021-06-19,Indiana,1240,1411
2021-06-19,Iowa,561,595
2021-06-19,Kansas,495,502
2021-06-19,Kentucky,908,1075
2021-06-19,Louisiana,892,970
2021-06-19,Maine,283,294
2021-06-19,Maryland,982,950
2021-06-19,Massachusetts,1145,1018
2021-06-19,Michigan,1814,1889
2021-06-19,Minnesota,842,851
2021-06-19,Mississippi,594,656
2021-06-19,Missouri,1239,1289
2021-06-19,Montana,194,231
2021-06-19,Nebraska,328,325
2021-06-19,Nevada,513,569
2021-06-19,New Hampshire,249,240
2021-06-19,New Jersey,1424,1334
2021-06-19,New Mexico,354,423
2021-06-19,New York,2887,2853
2021-06-19,North Carolina,1830,1945
2021-06-19,North Dakota,137,127
2021-06-19,Ohio,2349,2385
2021-06-19,Oklahoma,751,830
2021-06-19,Oregon,688,776
2021-06-19,Pennsylvania,2499,2529
2021-06-19,Puerto Rico,556,606
2021-06-19,Rhode Island,198,168
2021-06-19,South Carolina,958,1079
2021-06-19,South Dakota,155,145
2021-06-19,Tennessee,1449,1576
2021-06-19,Texas,3958,4364
2021-06-19,United States,53974,57191
2021-06-19,Utah,377,416
2021-06-19,Vermont,105,113
2021-06-19,Virginia,1322,1328
2021-06-19,Washington,1100,1159
2021-06-19,West Virginia,432,480
2021-06-19,Wisconsin,1002,1032
2021-06-19,Wyoming,92,108
2021-06-26,Alabama,1005,1074
2021-06-26,Alaska,86,89
2021-06-26,Arizona,1171,1387
2021-06-26,Arkansas,617,660
2021-06-26,California,4954,5348
2021-06-26,Colorado,740,789
2021-06-26,Connecticut,597,590
2021-06-26,Delaware,181,206
2021-06-26,District of Columbia,115,115
2021-06-26,Florida,4024,4489
2021-06-26,Georgia,1631,1759
2021-06-26,Hawaii,231,227
2021-06-26,Idaho,282,294
2021-06-26,Illinois,1950,1997
2021-06-26,Indiana,1238,1281
2021-06-26,Iowa,556,586
2021-06-26,Kansas,494,513
2021-06-26,Kentucky,906,1013
2021-06-26,Louisiana,892,991
2021-06-26,Maine,283,316
2021-06-26,Maryland,980,918
2021-06-26,Massachusetts,1137,1062
2021-06-26,Michigan,1806,1926
2021-06-26,Minnesota,844,890
2021-06-26,Mississippi,596,658
2021-06-26,Missouri,1225,1385
2021-06-26,Montana,195,214
2021-06-26,Nebraska,326,315
2021-06-26,Nevada,514,548
2021-06-26,New Hampshire,249,236
2021-06-26,New Jersey,1422,1374
2021-06-26,New Mexico,351,411
2021-06-26,New York,2872,2833
2021-06-26,North Carolina,1823,1900
2021-06-26,North Dakota,137,149
2021-06-26,Ohio,2340,2360
2021-06-26,Oklahoma,744,784
2021-06-26,Oregon,685,767
2021-06-26,Pennsylvania,2483,2515
2021-06-26,Puerto Rico,559,625
2021-06-26,Rhode Island,195,193
2021-06-26,South Carolina,964,1034
2021-06-26,South Dakota,154,150
2021-06-26,Tennessee,1447,1547
2021-06-26,Texas,3953,4338
2021-06-26,United States,53725,56887
2021-06-26,Utah,378,420
2021-06-26,Vermont,106,110
2021-06-26,Virginia,1312,1367
2021-06-26,Washington,1096,1273
2021-06-26,West Virginia,428,441
2021-06-26,Wisconsin,997,947
2021-06-26,Wyoming,92,98
2021-07-03,Alabama,1004,1061
2021-07-03,Alaska,86,106
2021-07-03,Arizona,1160,1328
2021-07-03,Arkansas,615,688
2021-07-03,California,4942,5252
2021-07-03,Colorado,737,837
2021-07-03,Connecticut,592,601
2021-07-03,Delaware,182,200
2021-07-03,District of Columbia,114,108
2021-07-03,Florida,4018,4394
2021-07-03,Georgia,1629,1765
2021-07-03,Hawaii,231,211
2021-07-03,Idaho,284,313
2021-07-03,Illinois,1948,2057
2021-07-03,Indiana,1236,1296
2021-07-03,Iowa,554,545
2021-07-03,Kansas,492,533
2021-07-03,Kentucky,908,988
2021-07-03,Louisiana,885,936
2021-07-03,Maine,284,314
2021-07-03,Maryland,976,980
2021-07-03,Massachusetts,1133,1056
2021-07-03,Michigan,1798,1873
2021-07-03,Minnesota,842,888
2021-07-03,Mississippi,595,624
2021-07-03,Missouri,1233,1300
2021-07-03,Montana,196,231
2021-07-03,Nebraska,326,310
2021-07-03,Nevada,511,561
2021-07-03,New Hampshire,246,256
2021-07-03,New Jersey,1419,1378
2021-07-03,New Mexico,348,411
2021-07-03,New York,2870,2931
2021-07-03,North Carolina,1812,1926
2021-07-03,North Dakota,137,147
2021-07-03,Ohio,2333,2343
2021-07-03,Oklahoma,747,804
2021-07-03,Oregon,684,942
2021-07-03,Pennsylvania,2487,2559
2021-07-03,Puerto Rico,559,640
2021-07-03,Rhode Island,194,185
2021-07-03,South Carolina,964,1029
2021-07-03,South Dakota,153,170
2021-07-03,Tennessee,1446,1511
2021-07-03,Texas,3936,4361
2021-07-03,United States,53579,57500
2021-07-03,Utah,377,419
2021-07-03,Vermont,104,133
2021-07-03,Virginia,1312,1424
2021-07-03,Washington,1095,1586
2021-07-03,West Virginia,426,462
2021-07-03,Wisconsin,997,1066
2021-07-03,Wyoming,92,101
2021-07-10,Alabama,1000,1133
2021-07-10,Alaska,85,98
2021-07-10,Arizona,1155,1298
2021-07-10,Arkansas,614,683
2021-07-10,California,4928,5278
2021-07-10,Colorado,739,831
2021-07-10,Connecticut,592,610
2021-07-10,Delaware,181,174
2021-07-10,District of Columbia,115,149
2021-07-10,Florida,4006,4463
2021-07-10,Georgia,1625,1755
2021-07-10,Hawaii,230,235
2021-07-10,Idaho,282,290
2021-07-10,Illinois,1943,2101
2021-07-10,Indiana,1241,1338
2021-07-10,Iowa,551,574
2021-07-10,Kansas,494,541
2021-07-10,Kentucky,903,990
2021-07-10,Louisiana,880,987
2021-07-10,Maine,282,318
2021-07-10,Maryland,977,884
2021-07-10,Massachusetts,1130,1133
2021-07-10,Michigan,1799,1913
2021-07-10,Minnesota,839,891
2021-07-10,Mississippi,596,662
2021-07-10,Missouri,1234,1393
2021-07-10,Montana,196,196
2021-07-10,Nebraska,325,300
2021-07-10,Nevada,512,637
2021-07-10,New Hampshire,246,244
2021-07-10,New Jersey,1415,1385
2021-07-10,New Mexico,349,386
2021-07-10,New York,2872,2896
2021-07-10,North Carolina,1814,1944
2021-07-10,North Dakota,137,141
2021-07-10,Ohio,2331,2353
2021-07-10,Oklahoma,743,820
2021-07-10,Oregon,686,789
2021-07-10,Pennsylvania,2483,2536
2021-07-10,Puerto Rico,559,606
2021-07-10,Rhode Island,193,187
2021-07-10,South Carolina,964,1043
2021-07-10,South Dakota,152,154
2021-07-10,Tennessee,1446,1449
2021-07-10,Texas,3927,4258
2021-07-10,United States,53524,57183
2021-07-10,Utah,375,434
2021-07-10,Vermont,105,119
2021-07-10,Virginia,1314,1360
2021-07-10,Washington,1088,1288
2021-07-10,West Virginia,426,470
2021-07-10,Wisconsin,995,987
2021-07-10,Wyoming,92,85
2021-07-17,Alabama,997,1055
2021-07-17,Alaska,87,108
2021-07-17,Arizona,1154,1361
2021-07-17,Arkansas,613,719
2021-07-17,California,4921,5289
2021-07-17,Colorado,739,839
2021-07-17,Connecticut,589,581
2021-07-17,Delaware,182,168
2021-07-17,District of Columbia,115,126
2021-07-17,Florida,3997,4491
2021-07-17,Georgia,1627,1740
2021-07-17,Hawaii,231,237
2021-07-17,Idaho,280,299
2021-07-17,Illinois,1942,2110
2021-07-17,Indiana,1236,1295
2021-07-17,Iowa,552,568
2021-07-17,Kansas,494,540
2021-07-17,Kentucky,901,1010
2021-07-17,Louisiana,879,1034
2021-07-17,Maine,280,305
2021-07-17,Maryland,972,940
2021-07-17,Massachusetts,1124,1030
2021-07-17,Michigan,1794,1865
2021-07-17,Minnesota,841,873
2021-07-17,Mississippi,598,709
2021-07-17,Missouri,1234,1456
2021-07-17,Montana,196,218
2021-07-17,Nebraska,329,317
2021-07-17,Nevada,509,719
2021-07-17,New Hampshire,247,237
2021-07-17,New Jersey,1413,1298
2021-07-17,New Mexico,345,403
2021-07-17,New York,2855,2843
2021-07-17,North Carolina,1810,1990
2021-07-17,North Dakota,137,126
2021-07-17,Ohio,2324,2334
2021-07-17,Oklahoma,740,778
2021-07-17,Oregon,684,789
2021-07-17,Pennsylvania,2475,2428
2021-07-17,Puerto Rico,556,586
2021-07-17,Rhode Island,191,195
2021-07-17,South Carolina,962,1026
2021-07-17,South Dakota,154,158
2021-07-17,Tennessee,1447,1510
2021-07-17,Texas,3922,4443
2021-07-17,United States,53460,57169
2021-07-17,Utah,374,384
2021-07-17,Vermont,105,103
2021-07-17,Virginia,1313,1426
2021-07-17,Washington,1093,1225
2021-07-17,West Virginia,427,406
2021-07-17,Wisconsin,985,957
2021-07-17,Wyoming,92,108
2021-07-24,Alabama,998,1104
2021-07-24,Alaska,88,99
2021-07-24,Arizona,1153,1255
2021-07-24,Arkansas,609,731
2021-07-24,California,4913,5427
2021-07-24,Colorado,740,862
2021-07-24,Connecticut,587,612
2021-07-24,Delaware,182,180
2021-07-24,District of Columbia,114,136
2021-07-24,Florida,3986,4869
2021-07-24,Georgia,1628,1800
2021-07-24,Hawaii,233,225
2021-07-24,Idaho,279,323
2021-07-24,Illinois,1940,2079
2021-07-24,Indiana,1239,1259
2021-07-24,Iowa,556,610
2021-07-24,Kansas,496,533
2021-07-24,Kentucky,904,1021
2021-07-24,Louisiana,880,1092
2021-07-24,Maine,280,285
2021-07-24,Maryland,971,931
2021-07-24,Massachusetts,1117,1113
2021-07-24,Michigan,1791,1895
2021-07-24,Minnesota,845,835
2021-07-24,Mississippi,599,733
2021-07-24,Missouri,1229,1446
2021-07-24,Montana,196,211
2021-07-24,Nebraska,328,334
2021-07-24,Nevada,509,618
2021-07-24,New Hampshire,246,246
2021-07-24,New Jersey,1421,1371
2021-07-24,New Mexico,345,398
2021-07-24,New York,2865,2903
2021-07-24,North Carolina,1815,2026
2021-07-24,North Dakota,136,138
2021-07-24,Ohio,2321,2339
2021-07-24,Oklahoma,738,846
2021-07-24,Oregon,683,811
2021-07-24,Pennsylvania,2476,2493
2021-07-24,Puerto Rico,557,587
2021-07-24,Rhode Island,193,177
2021-07-24,South Carolina,957,1080
2021-07-24,South Dakota,155,163
2021-07-24,Tennessee,1445,1556
2021-07-24,Texas,3929,4445
2021-07-24,United States,53416,58403
2021-07-24,Utah,372,446
2021-07-24,Vermont,105,110
2021-07-24,Virginia,1308,1381
2021-07-24,Washington,1091,1239
2021-07-24,West Virginia,426,441
2021-07-24,Wisconsin,989,1077
2021-07-24,Wyoming,92,99
2021-07-31,Alabama,994,1170
2021-07-31,Alaska,89,115
2021-07-31,Arizona,1142,1302
2021-07-31,Arkansas,612,841
2021-07-31,California,4925,5500
2021-07-31,Colorado,741,835
2021-07-31,Connecticut,584,569
2021-07-31,Delaware,182,180
2021-07-31,District of Columbia,112,104
2021-07-31,Florida,3978,5324
2021-07-31,Georgia,1627,1936
2021-07-31,Hawaii,234,232
2021-07-31,Idaho,279,337
2021-07-31,Illinois,1941,2069
2021-07-31,Indiana,1239,1348
2021-07-31,Iowa,556,551
2021-07-31,Kansas,495,532
2021-07-31,Kentucky,903,1026
2021-07-31,Louisiana,876,1177
2021-07-31,Maine,282,285
2021-07-31,Maryland,969,958
2021-07-31,Massachusetts,1117,1118
2021-07-31,Michigan,1790,1861
2021-07-31,Minnesota,847,910
2021-07-31,Mississippi,600,759
